acct_id,dsply_nm,type,acct_stat,acct_rptng_crncy,prior_sar_count,branch_id,open_dt,close_dt,initial_deposit,tx_behavior_id,bank_id,first_name,last_name,street_addr,city,state,country,zip,gender,birth_date,ssn,lon,lat
139,C_139,I,A,USD,false,1,0,1000000,55661.17,,bank,Michael,Moore,69039 Gutierrez Lock Apt. 266,Wilcoxborough,IN,US,08780,Male,1984-08-18,003-39-3025,-126.986506,-48.6012055
140,C_140,I,A,USD,false,1,0,1000000,52331.19,,bank,Alexander,Pineda,8658 Henry Crest Suite 954,Jenniferfurt,MS,US,67852,Male,1977-03-05,515-26-6913,-33.835458,86.1289735
141,C_141,I,A,USD,false,1,0,1000000,67069.84,,bank,Joseph,Peters,68140 Trevor Valleys,Vaughanstad,AK,US,62334,Male,2007-01-09,721-61-9473,-80.669044,67.6094495
142,C_142,I,A,USD,false,1,0,1000000,65254.87,,bank,John,Fletcher,46131 Kristina Motorway Apt. 757,South Kimberly,AZ,US,33579,Male,2005-09-15,820-29-0736,13.686953,47.0876025
143,C_143,I,A,USD,false,1,0,1000000,54488.82,,bank,Amber,Fuller,2822 Sarah Fields,North Tracyland,CO,US,69122,Female,1983-11-23,139-73-4232,-136.539948,-8.8072075
144,C_144,I,A,USD,false,1,0,1000000,58864.57,,bank,Randy,Sandoval,5051 Claudia Creek,Dianeshire,OH,US,24158,Male,1971-11-28,415-52-3506,-130.968264,22.141923
145,C_145,I,A,USD,false,1,0,1000000,82764.79,,bank,Gwendolyn,Martin,7626 Kathleen Road Apt. 412,Morrisport,WY,US,59466,Female,1924-08-12,722-44-3590,86.943343,-48.5673255
146,C_146,I,A,USD,false,1,0,1000000,62202.49,,bank,Marie,Fowler,521 Martin Knolls Apt. 165,Kyletown,LA,US,86792,Female,1930-05-11,869-72-2606,75.143609,-25.3773325
147,C_147,I,A,USD,false,1,0,1000000,66824.86,,bank,Steven,Campbell,106 Peter Oval Apt. 201,Lake David,ID,US,80128,Male,1985-09-29,595-13-3554,-17.795111,18.168953
148,C_148,I,A,USD,false,1,0,1000000,88617.27,,bank,Beth,Duran,715 Robles Hollow Suite 025,South Jeremy,AS,US,09044,Female,1966-05-08,102-47-3682,-114.995953,-3.4670305
149,C_149,I,A,USD,false,1,0,1000000,64223.08,,bank,Alicia,Cohen,857 Lawrence Route,Valenzuelaview,MP,US,39297,Female,1931-10-12,279-26-8200,114.438188,-60.4324825
150,C_150,I,A,USD,false,1,0,1000000,91754.97,,bank,Kelly,Rojas,07888 Berg Island,Jeremymouth,SC,US,19484,Female,1910-10-20,757-62-2291,-179.249252,-67.438662
151,C_151,I,A,USD,false,1,0,1000000,81030.61,,bank,Tyler,Downs,10543 Emma Trace,Lake Gregory,GU,US,47666,Male,1979-05-30,635-87-6032,44.801310,-33.681746
152,C_152,I,A,USD,false,1,0,1000000,68845.19,,bank,Carl,Pruitt,390 Rojas Mall,Port James,IL,US,83879,Male,2014-06-20,325-97-4597,-21.699249,31.4414195
153,C_153,I,A,USD,false,1,0,1000000,89881.35,,bank,Jennifer,Stevenson,5484 Moody Isle Suite 564,East Marymouth,NV,US,39662,Female,2019-11-16,877-88-2127,-83.959519,38.130479
154,C_154,I,A,USD,true,1,0,1000000,78773.02,,bank,Brian,Mcmillan,314 Brenda Ferry,Martinezbury,VA,US,24577,Male,1977-06-19,040-90-1473,-129.283246,68.720684
155,C_155,I,A,USD,false,1,0,1000000,90374.28,,bank,Danny,Harper,551 Nicholas Crossroad,Ashleyhaven,MI,US,80092,Male,1967-09-06,618-37-1564,-104.654673,22.305020
156,C_156,I,A,USD,false,1,0,1000000,79202.47,,bank,Nicole,Foster,322 Hill Springs,Garymouth,TN,US,13613,Female,1915-09-26,194-44-7131,-46.733159,-1.175941
157,C_157,I,A,USD,false,1,0,1000000,77384.91,,bank,Gail,Manning,5218 Acevedo Avenue,Port Donald,AK,US,74865,Female,2022-03-17,891-89-1108,29.144248,-17.043312
158,C_158,I,A,USD,false,1,0,1000000,91629.50,,bank,Erika,Moore,0712 Rivera Rest,South Lauren,DC,US,80325,Female,2017-02-26,028-39-2923,130.108555,-47.943515
159,C_159,I,A,USD,false,1,0,1000000,92832.85,,bank,Tracy,Pena,265 Heather Points Suite 921,East Danielfort,VI,US,94559,Female,1933-04-25,029-49-5404,-38.099381,5.306789
160,C_160,I,A,USD,false,1,0,1000000,73973.21,,bank,Gregory,Owen,047 Barr Fork Suite 089,Rittermouth,MI,US,74257,Male,1931-05-09,744-92-4606,-72.784722,-58.1160305
161,C_161,I,A,USD,false,1,0,1000000,92026.37,,bank,Cindy,Newton,44926 Elizabeth View Apt. 266,North Ericabury,TN,US,09334,Female,1983-03-08,734-78-1608,-88.975780,-47.158654
162,C_162,I,A,USD,false,1,0,1000000,78179.75,,bank,Christina,Carter,4380 Jones Run,New Jacobfort,NV,US,86817,Female,2008-01-21,582-12-2464,20.092521,56.395837
163,C_163,I,A,USD,false,1,0,1000000,90316.07,,bank,Samantha,Evans,548 Beverly Bridge,Gomezmouth,RI,US,45848,Female,1927-07-19,361-05-0238,164.623848,70.250032
164,C_164,I,A,USD,false,1,0,1000000,51338.10,,bank,Carolyn,James,100 David Lights Apt. 381,Port Blakefurt,DE,US,37592,Female,1998-07-02,327-81-6881,98.523528,-36.0468765
165,C_165,I,A,USD,false,1,0,1000000,54605.16,,bank,Christopher,Le,330 David Throughway,Markport,GU,US,19360,Male,1944-10-11,057-49-1811,125.399097,43.597787
166,C_166,I,A,USD,false,1,0,1000000,90774.21,,bank,Brittany,Martin,66287 Ellison Row Apt. 386,Walkerland,TN,US,15055,Female,1911-02-02,327-15-2150,152.413472,81.165916
167,C_167,I,A,USD,false,1,0,1000000,66169.95,,bank,Melissa,Howard,946 Karen Radial Suite 351,Travisport,FM,US,35217,Female,1933-10-05,349-30-3952,-73.023559,-39.5299735
168,C_168,I,A,USD,false,1,0,1000000,77228.70,,bank,Curtis,Turner,425 Johnson Place,New Ryanville,IN,US,93457,Male,1918-12-08,108-65-6918,116.810237,4.736732
169,C_169,I,A,USD,false,1,0,1000000,75194.52,,bank,Jeffery,Galvan,4274 Shelby Vista,North Tim,LA,US,47463,Male,1921-04-24,811-18-7596,156.827003,4.2854175
170,C_170,I,A,USD,false,1,0,1000000,88841.49,,bank,Christopher,Hines,6759 Washington Haven,South Hannahland,IA,US,78285,Male,1960-11-11,237-38-1758,48.349068,78.2947295
171,C_171,I,A,USD,false,1,0,1000000,74983.79,,bank,Paula,Velazquez,533 Denise Coves Apt. 892,Michaelhaven,WI,US,57134,Female,1988-10-03,192-44-2972,173.426668,-84.157794
172,C_172,I,A,USD,false,1,0,1000000,68701.85,,bank,Thomas,Snyder,593 Jessica Points,Lake Franceshaven,KS,US,91999,Male,1952-11-13,632-12-3421,-157.811677,80.158981
173,C_173,I,A,USD,false,1,0,1000000,88458.52,,bank,Susan,Robbins,4547 Matthew Islands,Port Michael,OH,US,47480,Female,1934-08-28,018-51-9520,109.075542,-7.2679135
174,C_174,I,A,USD,false,1,0,1000000,62432.55,,bank,Victor,Molina,150 Thomas Village,North Diana,AK,US,38751,Male,1956-06-13,249-73-1358,-60.271011,89.230901
175,C_175,I,A,USD,false,1,0,1000000,57760.68,,bank,Sean,Crawford,17463 Jessica Mission Apt. 202,North Mitchellton,NJ,US,29917,Male,1949-09-24,580-48-8789,-11.689606,85.6902085
176,C_176,I,A,USD,true,1,0,1000000,84647.49,,bank,Joanna,Smith,803 Joyce Fort Apt. 210,New Marychester,IA,US,85752,Female,1991-02-23,781-82-8587,155.938947,-4.4285855
177,C_177,I,A,USD,true,1,0,1000000,82712.44,,bank,Nancy,Nicholson,94846 Stephen Port,South Joseph,NJ,US,40811,Female,1985-04-13,722-33-8417,-36.545745,31.3900305
178,C_178,I,A,USD,false,1,0,1000000,54334.18,,bank,Albert,Goodman,1650 Maureen Stravenue Suite 918,New Emily,DC,US,02898,Male,1922-04-01,530-86-0328,88.243400,-26.510001
179,C_179,I,A,USD,false,1,0,1000000,89381.53,,bank,Donald,Rangel,3697 Parker Bridge Suite 151,South Stephen,DE,US,46202,Male,2009-02-14,785-29-3000,115.909835,31.9607915
180,C_180,I,A,USD,true,1,0,1000000,78617.45,,bank,Jonathan,Flores,12804 Burch Isle Suite 065,West Nicole,WV,US,71357,Male,1944-01-08,777-80-5241,-139.677616,3.6957565
181,C_181,I,A,USD,false,1,0,1000000,66588.82,,bank,Amber,Wallace,259 Neal Overpass Apt. 723,Tammyville,NE,US,84493,Female,1958-10-26,663-77-0602,-5.824843,-83.160074
182,C_182,I,A,USD,false,1,0,1000000,56847.16,,bank,Gavin,Silva,3271 Hoffman Greens Apt. 200,Rodneyshire,OR,US,09444,Male,1943-05-22,343-30-0775,99.136204,-26.0907305
183,C_183,I,A,USD,false,1,0,1000000,62681.07,,bank,Chase,Baldwin,650 Jennifer Crescent,North Lori,TN,US,41520,Male,1985-02-09,505-70-8092,52.739651,-41.765081
184,C_184,I,A,USD,false,1,0,1000000,85602.98,,bank,Carmen,Williams,54543 Smith Walks,East Wendymouth,VI,US,74398,Female,1979-11-26,167-75-2539,-137.830410,-52.539986
185,C_185,I,A,USD,false,1,0,1000000,69363.02,,bank,Gordon,Downs,6054 Osborne Track,East Briannatown,OH,US,48649,Male,1999-04-15,702-48-5985,-145.256639,19.9068115
186,C_186,I,A,USD,false,1,0,1000000,54454.41,,bank,Jason,Davis,38292 Lucas Prairie Apt. 925,Taylormouth,AR,US,52268,Male,1927-08-19,266-23-5508,60.313876,-68.2817715
187,C_187,I,A,USD,false,1,0,1000000,95202.17,,bank,Robert,Davis,5263 Eric Mount Suite 930,Derekmouth,TX,US,74898,Male,1914-05-12,398-38-3266,51.324293,-89.174158
188,C_188,I,A,USD,false,1,0,1000000,93781.24,,bank,Lisa,Moore,9779 Mcgrath Lodge,West Gregorymouth,PA,US,66558,Female,1960-04-29,234-92-2061,-42.833339,-85.2277095
189,C_189,I,A,USD,false,1,0,1000000,67739.04,,bank,Connie,Flynn,9072 Clark Bridge,Cindybury,ND,US,01377,Female,1959-12-02,137-33-9458,117.280285,-36.4360955
190,C_190,I,A,USD,false,1,0,1000000,59330.54,,bank,Michael,George,757 Anthony Rapid Suite 654,West Susan,IN,US,52560,Male,2015-06-14,863-60-3311,-81.853903,43.301805
191,C_191,I,A,USD,false,1,0,1000000,80355.34,,bank,Rebecca,Brown,63846 Kyle Estates Apt. 342,West Jason,CO,US,78223,Female,1924-06-21,259-74-4696,-27.763882,-40.1451605
192,C_192,I,A,USD,false,1,0,1000000,59367.80,,bank,Barbara,Henderson,64598 Jefferson Point Apt. 056,Nortonshire,WY,US,30502,Female,1998-02-12,086-76-4098,112.860643,2.297907
193,C_193,I,A,USD,false,1,0,1000000,87490.40,,bank,Juan,Clark,02650 Cochran Path,Ryanville,MH,US,81479,Male,1994-09-11,569-52-2365,-157.969796,-67.7161395
194,C_194,I,A,USD,false,1,0,1000000,81389.22,,bank,Martin,Casey,554 Victor Forest,New Rebeccaville,IN,US,57150,Male,1920-11-08,336-43-1877,153.675718,-14.0280315
195,C_195,I,A,USD,false,1,0,1000000,62267.85,,bank,Mike,Garcia,09077 Roger Gateway,New Lisa,GA,US,23396,Male,1968-08-06,207-84-7799,-39.415787,38.5785495
196,C_196,I,A,USD,false,1,0,1000000,58634.59,,bank,Melanie,Knight,293 Bell Greens Suite 229,Rodriguezbury,MS,US,45756,Female,1908-04-05,313-58-3469,32.316562,-29.6711355
197,C_197,I,A,USD,false,1,0,1000000,95425.04,,bank,Jason,Pope,50609 Kara Center Suite 947,Dawnside,WA,US,14416,Male,1913-03-13,820-44-0729,-146.453799,3.695730
198,C_198,I,A,USD,false,1,0,1000000,76271.71,,bank,Bryan,Moore,081 Jason Prairie,Claytonville,MH,US,24182,Male,1939-10-19,237-62-9909,-40.458314,17.411194
199,C_199,I,A,USD,false,1,0,1000000,68732.79,,bank,Juan,Terry,32671 Jeremy Track Apt. 267,Scottborough,AK,US,05342,Male,1960-05-26,159-90-8081,127.559190,-52.730321
200,C_200,I,A,USD,false,1,0,1000000,77246.04,,bank,Cynthia,Dixon,9779 Rivera Route Apt. 148,West Sandy,MO,US,40309,Female,1944-04-28,300-49-5281,-8.219012,-34.250404
201,C_201,I,A,USD,false,1,0,1000000,56612.89,,bank,Jeremiah,Davis,3136 Leslie Manor Suite 348,Philipland,IL,US,62955,Male,1929-12-07,655-16-8587,-36.841335,-18.8780515
202,C_202,I,A,USD,false,1,0,1000000,95606.15,,bank,Stephanie,Hardy,09206 Cook Meadow Suite 047,North Austinside,WI,US,22021,Female,1965-02-15,144-65-4783,81.166508,-23.7591455
203,C_203,I,A,USD,false,1,0,1000000,95376.02,,bank,Kelly,Gomez,93320 Scott Hollow Apt. 679,North Gary,NE,US,01710,Female,1949-11-28,027-87-7573,93.335436,-27.6794615
204,C_204,I,A,USD,false,1,0,1000000,50520.55,,bank,Amy,Krueger,67723 Michelle Path Apt. 838,Morrisbury,NH,US,78797,Female,1945-03-26,089-91-9847,134.280461,-40.209095
205,C_205,I,A,USD,false,1,0,1000000,87577.30,,bank,Tammy,Camacho,5462 Jennifer Fall,South Kara,ND,US,92827,Female,1934-04-21,308-78-8716,130.703538,-76.2557795
206,C_206,I,A,USD,false,1,0,1000000,66065.50,,bank,Kimberly,Colon,547 Ramirez Isle,Tinaland,OK,US,58300,Female,1920-07-04,158-22-5538,42.718765,-31.7723825
207,C_207,I,A,USD,false,1,0,1000000,89779.81,,bank,Russell,Thomas,548 April Circles Suite 196,Tylerville,MO,US,60222,Male,2007-04-08,190-53-9198,-161.759076,2.3975835
208,C_208,I,A,USD,false,1,0,1000000,82779.92,,bank,Craig,Campbell,19785 Ann Underpass Apt. 378,Taylorside,WV,US,94790,Male,1935-04-18,272-08-8413,16.737516,-13.633119
209,C_209,I,A,USD,false,1,0,1000000,87408.95,,bank,Crystal,Cannon,94374 Bobby Mews,Lake Garrettville,OH,US,55425,Female,2011-12-09,412-65-5803,123.549722,-48.3428595
210,C_210,I,A,USD,false,1,0,1000000,75069.80,,bank,Caitlyn,Lopez,06645 William Throughway Apt. 999,Port Travisbury,MI,US,37328,Female,1938-10-07,045-11-3797,32.549210,16.663451
211,C_211,I,A,USD,false,1,0,1000000,73834.14,,bank,Jimmy,Walker,94409 Kenneth Light,New Emilystad,NM,US,87775,Male,1986-06-06,046-13-5869,173.745148,33.7678795
212,C_212,I,A,USD,false,1,0,1000000,67870.33,,bank,Jesse,Heath,1019 Savage Park Apt. 786,Mcmahonberg,DC,US,69295,Male,1992-06-16,713-41-2936,-137.008295,62.046668
213,C_213,I,A,USD,false,1,0,1000000,64076.29,,bank,Michael,Richardson,9376 Eric Highway Suite 690,Jonesport,MO,US,61698,Male,1972-07-23,635-09-5050,-66.958115,22.337701
214,C_214,I,A,USD,false,1,0,1000000,58024.29,,bank,Shelia,Silva,275 Jonathan Port Apt. 928,Dianaburgh,MO,US,01057,Female,2011-09-09,690-89-8813,64.723835,59.067456
215,C_215,I,A,USD,false,1,0,1000000,79913.74,,bank,Bruce,Shepard,65460 Brandon Manors,North Tanyafort,MS,US,28010,Male,1930-11-30,486-78-0773,-144.023858,-84.9120115
216,C_216,I,A,USD,false,1,0,1000000,85692.25,,bank,Linda,Prince,2333 Bryan Mission,Riveraland,FM,US,86877,Female,1993-12-16,234-52-4328,-174.811247,42.7062565
217,C_217,I,A,USD,false,1,0,1000000,63268.93,,bank,Richard,Hoffman,215 Fuller Vista,Port Amanda,KS,US,81859,Male,1947-12-09,537-32-2588,-80.510612,4.9489035
218,C_218,I,A,USD,false,1,0,1000000,99004.92,,bank,David,Smith,6848 Daniel Locks Apt. 206,New Josephshire,MO,US,41836,Male,1911-10-07,023-30-5367,-119.838970,79.2074205
219,C_219,I,A,USD,false,1,0,1000000,70852.92,,bank,Tabitha,Brown,4701 Hall Groves,East Amystad,OH,US,35533,Female,1962-11-16,299-47-4585,-176.196447,-53.003010
220,C_220,I,A,USD,true,1,0,1000000,73171.86,,bank,Kathryn,Hampton,16581 Gregory River,Port Angela,OR,US,92989,Female,1915-03-21,642-46-3527,67.962190,69.043955
221,C_221,I,A,USD,false,1,0,1000000,54376.87,,bank,Jay,Allen,173 Villegas Rest Suite 599,Port Pennyville,CT,US,51493,Male,2023-01-21,383-49-6354,120.283828,-14.2588885
222,C_222,I,A,USD,false,1,0,1000000,78207.57,,bank,Joshua,Williams,16323 Matthew Walk,Curtisville,GU,US,79810,Male,1928-01-21,169-46-7564,42.933160,1.163034
223,C_223,I,A,USD,false,1,0,1000000,94089.53,,bank,Barbara,Lowery,6272 Taylor Plains Suite 510,Lake Michael,NJ,US,27172,Female,1956-08-20,630-07-1538,55.102386,80.6381535
224,C_224,I,A,USD,false,1,0,1000000,66961.61,,bank,Katelyn,Smith,1682 Alvarez Plain,Alexandertown,NM,US,61515,Female,1940-12-08,540-08-1784,23.350796,-63.2910375
225,C_225,I,A,USD,false,1,0,1000000,77894.62,,bank,Adam,Wang,949 Smith Wall Apt. 932,South Tonya,AL,US,25545,Male,1976-07-15,482-63-6364,-36.112339,85.588365
226,C_226,I,A,USD,false,1,0,1000000,61710.68,,bank,Timothy,Doyle,9981 Barbara Run Apt. 777,Rogerton,WV,US,96563,Male,1959-04-13,498-31-9932,135.486810,-83.8038905
227,C_227,I,A,USD,false,1,0,1000000,69288.97,,bank,Zachary,Scott,532 Ferguson Squares,South Monica,KS,US,14378,Male,1936-10-16,065-79-6056,32.986433,-49.9285515
228,C_228,I,A,USD,false,1,0,1000000,91401.31,,bank,Brandon,Smith,714 Howard Walk Suite 656,Adrianmouth,OH,US,28658,Male,1964-03-18,209-76-6966,-46.668782,84.602296
229,C_229,I,A,USD,false,1,0,1000000,76511.42,,bank,David,Meyer,1034 Jason Corner Apt. 239,Walshport,VI,US,20992,Male,1908-03-15,770-17-7961,164.228992,76.788986
230,C_230,I,A,USD,false,1,0,1000000,53023.64,,bank,John,Perry,4388 Courtney Villages Suite 422,Richardport,NY,US,59605,Male,1988-03-09,465-27-4327,45.209395,85.107715
231,C_231,I,A,USD,false,1,0,1000000,64272.02,,bank,Sarah,Mcclure,7571 Marie Walks,Debraport,KS,US,57697,Female,1995-04-10,467-15-5678,59.927913,83.4453765
232,C_232,I,A,USD,false,1,0,1000000,85620.99,,bank,Robert,Lee,8505 Stephanie Mountains,Robinsonton,MA,US,67985,Male,1980-07-07,897-28-1881,91.376464,18.6883835
233,C_233,I,A,USD,false,1,0,1000000,89892.83,,bank,Joseph,Craig,5507 William Brook,Wrightview,KS,US,96776,Male,1947-03-26,167-32-3296,83.440164,-24.8416895
234,C_234,I,A,USD,false,1,0,1000000,73231.73,,bank,Travis,Roberts,2749 Rebecca Court,Jefferyton,NY,US,11933,Male,1974-04-08,386-36-3646,120.330354,9.7583105
235,C_235,I,A,USD,false,1,0,1000000,81942.44,,bank,Spencer,Rose,565 Amanda Trail,New Thomas,AZ,US,77352,Male,2015-11-13,274-69-2448,-106.611377,-69.5718645
236,C_236,I,A,USD,false,1,0,1000000,86003.83,,bank,Mary,Lawrence,38568 Sampson Streets Apt. 897,Port Jameschester,PW,US,54528,Female,1983-04-27,250-14-1316,0.921099,21.413448
237,C_237,I,A,USD,false,1,0,1000000,76400.65,,bank,Gregory,Hernandez,7299 Meyer Mountains,Coreytown,GA,US,99936,Male,1944-07-10,053-09-7400,-82.874773,42.5562135
238,C_238,I,A,USD,false,1,0,1000000,99453.44,,bank,Kenneth,Beasley,85565 Sandra Villages,Gibbsfort,MO,US,79642,Male,1985-03-31,617-92-9717,71.087734,-8.4831875
239,C_239,I,A,USD,false,1,0,1000000,93386.70,,bank,Kimberly,Smith,84195 Regina Prairie Apt. 425,Walkermouth,SD,US,93225,Female,1953-05-09,581-58-3347,65.464342,21.771701
240,C_240,I,A,USD,false,1,0,1000000,97253.51,,bank,Ryan,Lopez,6732 Williams Fields Apt. 702,East Aprilville,MN,US,16414,Male,1910-03-06,166-49-2631,-116.066486,22.986414
241,C_241,I,A,USD,true,1,0,1000000,92308.67,,bank,Alexandra,Boyle,701 James Cove,New Shellyland,KS,US,10891,Female,1941-11-18,469-75-8597,-101.528416,-7.004646
242,C_242,I,A,USD,false,1,0,1000000,64753.33,,bank,Thomas,Torres,332 Wells Circle Apt. 904,Port Brandonton,FL,US,28199,Male,1997-11-08,198-03-9449,61.549053,11.6351245
243,C_243,I,A,USD,false,1,0,1000000,78066.47,,bank,David,Williams,41576 Mendez Brook Apt. 199,Gonzalesmouth,HI,US,01480,Male,1938-05-03,853-97-5182,91.880406,-15.7554745
244,C_244,I,A,USD,true,1,0,1000000,76972.79,,bank,Jeffrey,Ellis,3335 Colleen Cove Apt. 135,New Peterborough,WY,US,24987,Male,1987-04-10,096-99-8221,114.464100,-41.2322215
245,C_245,I,A,USD,false,1,0,1000000,65582.55,,bank,Robert,Stephens,214 Whitehead Ford Apt. 133,Johnnyton,NE,US,14522,Male,1975-03-14,840-34-2207,-135.065752,-60.1048675
246,C_246,I,A,USD,false,1,0,1000000,89101.70,,bank,Robert,Lynch,27379 Garcia Lake,Stephenstown,TX,US,85017,Male,1987-11-12,727-17-6394,17.836199,52.4397795
247,C_247,I,A,USD,false,1,0,1000000,67216.84,,bank,Sara,Johnson,3970 Dickson Springs,Williamsmouth,LA,US,41828,Female,2019-09-16,889-63-1199,118.958280,73.756965
248,C_248,I,A,USD,false,1,0,1000000,65769.37,,bank,Heather,Ortega,823 Thomas Square Apt. 749,Shellytown,VT,US,80845,Female,1909-05-03,609-04-7673,-154.755422,-49.907550
249,C_249,I,A,USD,false,1,0,1000000,51243.06,,bank,Donna,Carr,1113 Kristin Road Suite 599,Johnsonfort,MO,US,53474,Female,1939-09-25,365-45-5265,-88.373504,22.6459625
250,C_250,I,A,USD,false,1,0,1000000,90689.95,,bank,Andrew,Thompson,49834 Caitlin Bridge,Cardenasview,WI,US,03012,Male,1968-11-08,610-20-3673,149.147321,-1.857389
251,C_251,I,A,USD,false,1,0,1000000,85151.73,,bank,Robin,Carter,187 Joseph Bypass Suite 949,Jesusport,GA,US,69260,Female,1958-09-05,497-15-1262,43.873497,-37.083668
252,C_252,I,A,USD,false,1,0,1000000,67548.22,,bank,Brandon,Webb,1397 Howe Terrace Apt. 001,New Roberto,CT,US,66358,Male,2005-04-28,508-60-0978,-13.823706,55.553261
253,C_253,I,A,USD,false,1,0,1000000,89823.83,,bank,George,Butler,9728 Tina Causeway Suite 933,Lake Austin,PA,US,51105,Male,1926-08-28,606-50-7487,-110.822203,21.334318
254,C_254,I,A,USD,false,1,0,1000000,57853.16,,bank,Dean,Miller,7715 Harper Street,Barryborough,KY,US,38824,Male,1922-09-05,545-63-5259,-83.253218,-7.902822
255,C_255,I,A,USD,false,1,0,1000000,76640.44,,bank,Angela,Brown,35825 Hall Fields,Lake Nicholasport,WA,US,35809,Female,1986-12-19,842-17-3732,120.854975,-89.786626
256,C_256,I,A,USD,false,1,0,1000000,75384.33,,bank,Sherry,Gregory,942 Breanna Camp,Larsonport,NE,US,73197,Female,1999-12-03,367-16-3443,-61.551608,-48.800374
257,C_257,I,A,USD,false,1,0,1000000,86177.15,,bank,Elizabeth,Gregory,7435 Derek Neck Apt. 836,Ramirezborough,NY,US,85525,Female,2002-06-15,443-49-7356,39.534857,-33.3646245
258,C_258,I,A,USD,false,1,0,1000000,66564.70,,bank,Nancy,Potter,09421 Joseph Brooks,Melanieville,WA,US,53832,Female,2001-08-26,864-32-2691,143.522140,29.027958
259,C_259,I,A,USD,false,1,0,1000000,93326.76,,bank,Glen,Shelton,7829 Jill Haven Suite 912,Tracibury,OK,US,66074,Male,1985-03-08,344-99-1108,15.033762,42.2686005
260,C_260,I,A,USD,false,1,0,1000000,59489.83,,bank,Andrew,Bruce,44232 Peterson Parkway,Port Stephanie,WI,US,77834,Male,1998-03-01,200-70-8007,20.209223,-43.260681
261,C_261,I,A,USD,false,1,0,1000000,52400.62,,bank,Christopher,Stevens,78643 Zachary Mountain Suite 945,North Katiebury,SC,US,70406,Male,1978-11-19,765-62-2122,-166.048581,-26.102554
262,C_262,I,A,USD,false,1,0,1000000,73242.92,,bank,Mark,Chapman,5745 Morris Hollow,Clayfort,ND,US,81504,Male,2014-02-23,442-13-1972,-171.456779,-48.838780
263,C_263,I,A,USD,false,1,0,1000000,69341.37,,bank,Amy,Miller,01814 Cruz Village Suite 703,Hollymouth,TX,US,43294,Female,1912-07-28,321-73-2205,-151.842623,-8.876163
264,C_264,I,A,USD,false,1,0,1000000,96021.27,,bank,Meghan,Carter,385 Madeline Dam Suite 621,Juliefurt,AZ,US,43484,Female,1966-05-19,339-83-3193,157.772209,-85.328749
265,C_265,I,A,USD,true,1,0,1000000,94262.27,,bank,Lisa,Lawson,51238 Timothy Prairie Apt. 778,Lake Warren,WA,US,11726,Female,2018-11-20,469-82-6827,113.725063,-2.1670165
266,C_266,I,A,USD,false,1,0,1000000,55082.98,,bank,Tiffany,Estrada,49623 Darlene Vista,Boyerhaven,NE,US,23452,Female,2008-01-04,248-13-9601,-177.825227,-26.0086215
267,C_267,I,A,USD,false,1,0,1000000,59182.21,,bank,Maria,Price,033 Jeff Lodge,Millershire,NM,US,41764,Female,1976-10-13,334-07-1226,-153.898632,-11.0753765
268,C_268,I,A,USD,false,1,0,1000000,62675.24,,bank,Bryan,Moore,15542 Douglas Throughway,Lake Tina,WI,US,12756,Male,1987-07-15,529-59-8835,101.837537,-42.126813
269,C_269,I,A,USD,false,1,0,1000000,58285.06,,bank,Bryan,Harrell,72359 Christopher Pike,Lindaview,GA,US,56278,Male,2001-10-25,005-94-4667,116.550902,-9.583237
270,C_270,I,A,USD,false,1,0,1000000,79516.88,,bank,Edward,Bridges,4007 David Bypass Apt. 431,Lake James,OR,US,57278,Male,2005-05-13,490-80-9379,44.624920,-32.6236575
271,C_271,I,A,USD,false,1,0,1000000,68901.79,,bank,Betty,Miller,352 Buchanan Bypass,Clayside,GA,US,28435,Female,1915-04-21,339-07-2121,171.119718,-72.081918
272,C_272,I,A,USD,false,1,0,1000000,89835.90,,bank,Nicholas,Hicks,012 Valencia Ridges,Anthonyville,LA,US,80082,Male,1908-12-06,826-30-2701,-175.687202,63.728458
